PMUN;PCAP;PTOT
491;11;502
271;12;283
283;7;290
687;14;701
817;20;837
464;14;478
781;17;798
202;0;202
305;6;311
3766;128;3894
3796;88;3884
213;5;218
1352;31;1383
3299;94;3393
2013;42;2055
313;6;319
3075;136;3211
845;8;853
978;26;1004
654;14;668
678;24;702
1011;61;1072
54;2;56
119;1;120
526;11;537
4102;71;4173
475;11;486
73;0;73
709;10;719
238;7;245
505;11;516
12120;611;12731
435;7;442
3496;458;3954
2241;54;2295
1289;34;1323
509;11;520
477;14;491
2635;56;2691
1029;25;1054
227;2;229
247;6;253
2147;69;2216
213;5;218
106;3;109
328;9;337
789;19;808
641;25;666
553;7;560
441;14;455
454;10;464
2075;32;2107
117;4;121
715;23;738
432;12;444
950;40;990
379;5;384
782;24;806
2018;29;2047
8530;546;9076
235;10;245
4160;100;4260
487;6;493
368;12;380
816;16;832
663;16;679
366;11;377
88;3;91
6285;209;6494
446;6;452
889;21;910
2759;91;2850
1706;22;1728
2360;73;2433
905;24;929
533;13;546
132;0;132
1205;23;1228
729;24;753
162;8;170
149;4;153
545;6;551
2905;67;2972
350;3;353
793;20;813
1196;21;1217
272;10;282
1726;57;1783
823;16;839
299;5;304
956;71;1027
7621;345;7966
1866;46;1912
1627;44;1671
239;3;242
601;8;609
120;2;122
818;21;839
327;8;335
3494;117;3611
679;20;699
544;14;558
2467;280;2747
472;35;507
1145;22;1167
723;19;742
297;10;307
529;59;588
724;13;737
4097;103;4200
307;10;317
178;4;182
487;6;493
451;15;466
321;8;329
415;18;433
172;7;179
1238;21;1259
344;8;352
747;20;767
1062;19;1081
709;14;723
997;19;1016
2322;70;2392
1168;21;1189
2002;46;2048
427;9;436
2062;38;2100
318;7;325
455;7;462
338;7;345
2020;42;2062
592;22;614
910;11;921
325;6;331
2988;106;3094
814;16;830
338;3;341
7096;289;7385
1583;46;1629
1066;25;1091
566;3;569
593;18;611
300;5;305
479;12;491
105;1;106
918;31;949
230;1;231
261;5;266
457;8;465
290;4;294
705;27;732
252;9;261
853;25;878
536;14;550
360;15;375
193;8;201
2114;40;2154
395;6;401
2269;57;2326
1911;37;1948
3002;34;3036
1447;117;1564
2576;55;2631
1102;35;1137
415;8;423
4681;125;4806
2191;30;2221
2739;54;2793
6138;67;6205
953;18;971
130721;3380;134101
36582;396;36978
2198;91;2289
1847;54;1901
1140;24;1164
2609;35;2644
1866;48;1914
3370;270;3640
1359;57;1416
1623;30;1653
2219;60;2279
1492;21;1513
5078;163;5241
455;9;464
419;14;433
321;6;327
3027;67;3094
1273;40;1313
1384;28;1412
615;7;622
592;24;616
376;12;388
1861;61;1922
1133;29;1162
3181;143;3324
281;5;286
12509;406;12915
5739;109;5848
1042;12;1054
249;6;255
506;12;518
1096;22;1118
482;2;484
673;16;689
696;11;707
1055;17;1072
1233;22;1255
759;28;787
544;13;557
8640;386;9026
1111;31;1142
932;17;949
261;6;267
115;0;115
931;35;966
1428;26;1454
1246;42;1288
1194;44;1238
499;15;514
253;2;255
2683;168;2851
519;8;527
810;14;824
2792;35;2827
221;6;227
202;6;208
662;12;674
626;7;633
1441;22;1463
1660;43;1703
1034;26;1060
405;6;411
675;6;681
1709;53;1762
16918;405;17323
3948;117;4065
2104;115;2219
1118;47;1165
722;12;734
2204;152;2356
1195;22;1217
984;26;1010
1385;20;1405
362;2;364
6975;167;7142
319;10;329
4502;315;4817
1836;55;1891
1541;54;1595
844;37;881
785;25;810
709;17;726
1441;47;1488
2195;76;2271
3542;85;3627
6483;80;6563
902;31;933
154;5;159
994;21;1015
927;19;946
212;3;215
8196;198;8394
512;6;518
2021;70;2091
838;21;859
2556;29;2585
9108;251;9359
1168;17;1185
640;21;661
7609;227;7836
1757;32;1789
990;31;1021
1433;43;1476
3516;88;3604
227;4;231
540;31;571
2052;39;2091
10071;108;10179
1215;27;1242
525;8;533
2096;48;2144
3900;147;4047
1522;62;1584
1051;31;1082
1475;27;1502
1029;26;1055
983;31;1014
3007;80;3087
827;20;847
630;12;642
1506;46;1552
1008;26;1034
273;7;280
1633;29;1662
572;9;581
1257;41;1298
1607;65;1672
2504;52;2556
802;28;830
690;13;703
1741;63;1804
1098;17;1115
3240;68;3308
996;23;1019
1953;57;2010
1052;18;1070
2197;78;2275
6372;185;6557
693;9;702
1842;52;1894
1383;24;1407
1053;11;1064
5642;116;5758
874;19;893
1534;34;1568
1453;34;1487
3025;128;3153
590;25;615
314;6;320
1884;70;1954
1082;20;1102
729;13;742
780;27;807
2150;50;2200
2421;64;2485
1045;20;1065
2318;45;2363
760;22;782
939;24;963
1667;54;1721
676;13;689
2717;74;2791
983;37;1020
1061;11;1072
881;24;905
420;8;428
465;15;480
1604;34;1638
1006;40;1046
378;7;385
3122;95;3217
2152;23;2175
719;8;727
49;2;51
1288;29;1317
1030;18;1048
11233;423;11656
1381;40;1421
1885;40;1925
3108;90;3198
1814;30;1844
8233;359;8592
1241;36;1277
1054;17;1071
7341;213;7554
1252;50;1302
8072;196;8268
536;21;557
504;9;513
470;5;475
11149;342;11491
15768;377;16145
575;12;587
351;12;363
3671;74;3745
594;14;608
498;21;519
2418;30;2448
876;22;898
587;12;599
5604;130;5734
886;4;890
1558;26;1584
1461;38;1499
1007;28;1035
3370;101;3471
6008;200;6208
15873;252;16125
839;34;873
2487;83;2570
7091;139;7230
585;33;618
1018;38;1056
605;16;621
2060;51;2111
16831;491;17322
765;21;786
2473;63;2536
434;8;442
980;21;1001
484;8;492
1148;21;1169
6348;144;6492
8932;138;9070
702;72;774
1057;35;1092
4139;182;4321
2351;79;2430
519;13;532
5365;130;5495
759;18;777
1948;67;2015
3394;71;3465
6330;150;6480
831;25;856
6598;284;6882
35826;1147;36973
9449;236;9685
1131;19;1150
1301;25;1326
415;9;424
859;17;876
914;20;934
4935;60;4995
2562;59;2621
406;12;418
336;4;340
1022;30;1052
3919;44;3963
755;20;775
343;5;348
918;18;936
610;25;635
9003;264;9267
2276;82;2358
905;19;924
1071;37;1108
3347;126;3473
933;10;943
9050;119;9169
594;17;611
989;16;1005
844;23;867
5415;82;5497
1307;33;1340
4454;78;4532
1581;28;1609
555;11;566
1630;55;1685
1067;19;1086
15917;138;16055
21595;140;21735
34025;281;34306
29131;259;29390
58227;670;58897
40303;868;41171
48888;793;49681
35655;595;36250
60026;537;60563
86472;391;86863
145208;820;146028
139297;940;140237
180005;1228;181233
135592;976;136568
230981;1687;232668
165523;2254;167777
166543;1432;167975
192468;820;193288
184573;998;185571
194994;924;195918
1158;19;1177
622;9;631
468;14;482
3306;31;3337
173;4;177
675;10;685
630;10;640
344;4;348
373;6;379
152;4;156
185;3;188
1078;30;1108
1405;15;1420
512;11;523
121;2;123
648;6;654
1491;33;1524
424;10;434
1189;23;1212
467;7;474
338;13;351
300;5;305
157;4;161
344;8;352
2573;52;2625
187;1;188
199;3;202
503;3;506
138;1;139
458;6;464
2535;22;2557
1986;53;2039
692;19;711
399;3;402
1261;26;1287
308;0;308
1349;36;1385
102;0;102
1130;361;1491
358;9;367
702;12;714
150;1;151
297;6;303
280;6;286
1011;27;1038
1910;39;1949
221;1;222
108;1;109
522;4;526
337;17;354
632;6;638
12398;229;12627
218;5;223
417;11;428
497;13;510
261;3;264
472;10;482
492;13;505
411;4;415
149;4;153
604;14;618
643;17;660
2235;52;2287
624;10;634
474;8;482
738;12;750
54;0;54
452;2;454
267;5;272
178;5;183
189;1;190
637;6;643
99;1;100
122;1;123
339;10;349
216;5;221
680;10;690
545;9;554
1244;17;1261
228;2;230
634;10;644
357;13;370
325;3;328
8264;166;8430
662;12;674
106;0;106
723;9;732
1222;17;1239
2907;34;2941
6479;106;6585
252;14;266
659;7;666
556;7;563
299;4;303
14592;404;14996
182;4;186
472;5;477
601;10;611
353;8;361
406;6;412
11610;136;11746
581;3;584
3923;46;3969
651;20;671
251;8;259
200;2;202
452;10;462
364;3;367
509;8;517
1028;28;1056
434;8;442
1532;19;1551
317;6;323
585;15;600
206;6;212
289;3;292
722;10;732
465;2;467
431;9;440
300;4;304
987;13;1000
723;11;734
329;5;334
220;3;223
199;2;201
1359;13;1372
454;126;580
1360;22;1382
154;2;156
2840;102;2942
913;23;936
326;4;330
284;5;289
262;10;272
763;4;767
324;3;327
475;12;487
377;3;380
342;9;351
13846;373;14219
326;2;328
3046;56;3102
417;10;427
100;3;103
270;5;275
672;10;682
4148;66;4214
9949;67;10016
482;4;486
1594;27;1621
65;1;66
1276;114;1390
118;1;119
135;1;136
158;3;161
542;6;548
404;5;409
260;7;267
343;7;350
284;6;290
4924;25;4949
1377;16;1393
190;8;198
154;2;156
262;2;264
763;19;782
109;3;112
166;4;170
496;3;499
162;3;165
476;4;480
153;6;159
208;3;211
2630;54;2684
341;5;346
402;3;405
177;1;178
2562;90;2652
221;2;223
802;19;821
691;10;701
458;12;470
534;4;538
318;4;322
757;7;764
254;1;255
248;2;250
345;5;350
196;6;202
665;17;682
442;8;450
460;2;462
231;2;233
9788;84;9872
401;9;410
265;1;266
10654;75;10729
28241;468;28709
98;2;100
2477;45;2522
523;12;535
194;5;199
4073;53;4126
514;6;520
977;19;996
377;12;389
163;2;165
698;11;709
392;7;399
406;14;420
475;6;481
16224;126;16350
643;9;652
151;4;155
712;11;723
2022;155;2177
349;1;350
509;8;517
2654;39;2693
776;14;790
1013;13;1026
139;6;145
195;4;199
294;2;296
385;6;391
1619;16;1635
495;4;499
827;11;838
1205;27;1232
442;3;445
1036;28;1064
826;14;840
1237;6;1243
6716;200;6916
183;2;185
4193;112;4305
18041;288;18329
1675;19;1694
458;11;469
134;2;136
1289;22;1311
484;11;495
163;8;171
705;15;720
185;5;190
173;3;176
2633;53;2686
1809;18;1827
899;17;916
541;15;556
28;0;28
1521;24;1545
3812;198;4010
797;13;810
359;10;369
132;1;133
2093;45;2138
953;9;962
238;4;242
331;5;336
574;8;582
672;7;679
1017;13;1030
364;4;368
1726;24;1750
398;11;409
1194;26;1220
144;3;147
236;0;236
384;8;392
1224;9;1233
2526;31;2557
230;7;237
468;5;473
391;4;395
431;4;435
2864;41;2905
729;9;738
369;1;370
9124;59;9183
178;2;180
1371;20;1391
503;8;511
123;2;125
425;5;430
6041;97;6138
888;14;902
615;9;624
1077;18;1095
442;4;446
433;12;445
737;27;764
9739;191;9930
328;4;332
1783;27;1810
25963;250;26213
155;2;157
848;15;863
438;5;443
374;5;379
375;5;380
3175;37;3212
686;20;706
1008;5;1013
423;2;425
464;5;469
528;19;547
88;0;88
377;11;388
224;1;225
257;3;260
523;7;530
8349;65;8414
715;17;732
193;4;197
407;10;417
281;2;283
316;8;324
356;6;362
687;8;695
1891;71;1962
399;7;406
168290;1830;170120
372;3;375
107;6;113
1323;14;1337
950;13;963
115;2;117
355;16;371
247;1;248
143;2;145
634;8;642
715;10;725
299;7;306
575;8;583
272;5;277
187;0;187
4107;29;4136
2907;47;2954
338;6;344
534;7;541
427;3;430
71;0;71
410;3;413
305;6;311
1234;15;1249
274;14;288
3546;72;3618
1704;34;1738
192;2;194
316;8;324
131;1;132
1161;13;1174
96;0;96
8797;145;8942
1496;53;1549
380;6;386
389;7;396
472;3;475
187;7;194
1106;21;1127
2338;66;2404
1264;14;1278
49;0;49
630;5;635
561;11;572
334;2;336
992;25;1017
747;6;753
196;1;197
2169;36;2205
2522;44;2566
6143;48;6191
204;3;207
1228;22;1250
224;1;225
421;6;427
304;8;312
1035;14;1049
892;13;905
10663;135;10798
233;1;234
714;11;725
426;6;432
1603;51;1654
334;5;339
327;5;332
415;3;418
1000;20;1020
164;6;170
358;6;364
922;14;936
266;8;274
168;2;170
228;1;229
293;5;298
161;1;162
937;249;1186
17;3;20
7886;341;8227
120;3;123
97;3;100
245;4;249
729;7;736
1090;7;1097
793;16;809
619;4;623
553;5;558
244;5;249
342;9;351
197;4;201
633;11;644
591;9;600
840;16;856
600;7;607
1271;17;1288
15470;235;15705
1346;29;1375
500;8;508
271;26;297
19357;375;19732
4563;51;4614
1076;20;1096
83;0;83
316;5;321
765;11;776
928;17;945
127;3;130
349;5;354
513;8;521
400;5;405
4678;209;4887
667;22;689
2378;37;2415
571;6;577
1329;19;1348
1360;33;1393
432;5;437
659;24;683
1001;27;1028
774;2;776
790;10;800
6978;83;7061
6105;194;6299
10248;185;10433
453;7;460
186;1;187
132;1;133
451;11;462
6018;122;6140
3143;228;3371
227;2;229
12241;58;12299
270;46;316
897;4;901
314;6;320
507;16;523
417;10;427
1130;13;1143
662;6;668
465;16;481
407;12;419
585;7;592
6212;51;6263
8693;175;8868
22000;275;22275
1126;29;1155
478;4;482
135;7;142
551;9;560
1276;20;1296
128;2;130
95;1;96
488;4;492
816;15;831
453;15;468
1836;31;1867
237;3;240
154;1;155
24;0;24
589;15;604
1025;13;1038
541;14;555
423;19;442
3097;88;3185
504;9;513
73;4;77
606;13;619
147;1;148
1277;24;1301
184;3;187
134;2;136
180;7;187
441;3;444
609;11;620
294;12;306
222;5;227
319;8;327
793;18;811
1574;17;1591
1186;18;1204
461;8;469
1209;22;1231
184;6;190
266;5;271
112321;1613;113934
1524;27;1551
278;4;282
605;11;616
225;8;233
1809;42;1851
298;7;305
780;9;789
744;15;759
146;6;152
1205;24;1229
850;11;861
7317;259;7576
302;5;307
355;2;357
833;20;853
1091;21;1112
1444;21;1465
1176;6;1182
512;8;520
1024;16;1040
8429;76;8505
841;18;859
1917;14;1931
165;3;168
1160;99;1259
624;5;629
178;5;183
606;12;618
222;4;226
308;4;312
692;4;696
126;5;131
502;14;516
693;4;697
28352;221;28573
1208;17;1225
620;13;633
269;4;273
904;19;923
391;9;400
247;5;252
342;5;347
218;5;223
411;15;426
652;5;657
720;9;729
489;12;501
199;5;204
344;2;346
3045;44;3089
816;27;843
610;11;621
1351;26;1377
1844;38;1882
1491;38;1529
763;9;772
489;9;498
3599;49;3648
1709;34;1743
233;3;236
620;12;632
462;6;468
179;6;185
468;13;481
188;25;213
2027;33;2060
364;11;375
1580;13;1593
317;9;326
261;5;266
651;12;663
1535;31;1566
629;24;653
1469;34;1503
1660;62;1722
9628;203;9831
289;5;294
273;7;280
1186;22;1208
301;10;311
118;4;122
3719;60;3779
417;6;423
1645;19;1664
783;13;796
278;6;284
225;7;232
1311;15;1326
391;3;394
897;15;912
72;0;72
2306;33;2339
823;12;835
1091;16;1107
8283;71;8354
195;5;200
265;3;268
799;16;815
145;5;150
604;14;618
4259;40;4299
2351;23;2374
585;11;596
1229;26;1255
153;3;156
763;5;768
372;3;375
468;10;478
3928;163;4091
767;7;774
1137;23;1160
691;21;712
797;11;808
111;1;112
1035;18;1053
281;5;286
431;5;436
411;16;427
349;6;355
365;7;372
430;7;437
884;11;895
178;1;179
979;20;999
1132;16;1148
1094;11;1105
496;11;507
383;8;391
828;13;841
111;1;112
185;4;189
29068;445;29513
758;4;762
397;10;407
1250;22;1272
669;3;672
541;8;549
400;14;414
367;38;405
639;19;658
230;1;231
293;5;298
687;7;694
138;3;141
279;5;284
796;25;821
491;7;498
451;4;455
1576;31;1607
838;15;853
212;8;220
2493;21;2514
691;7;698
1211;39;1250
702;12;714
4876;46;4922
103;2;105
4582;98;4680
832;26;858
769;14;783
624;8;632
1462;25;1487
718;3;721
1421;37;1458
858;15;873
945;33;978
328;9;337
438;7;445
132;2;134
576;5;581
322;6;328
1141;26;1167
1124;20;1144
133;2;135
209;2;211
242;4;246
228;4;232
447;12;459
550;14;564
271;6;277
600;19;619
757;11;768
553;6;559
574;10;584
286;12;298
1765;19;1784
188;2;190
201;2;203
222;2;224
351;3;354
653;7;660
342;8;350
1041;13;1054
1269;18;1287
2514;21;2535
1151;22;1173
726;15;741
576;9;585
240;8;248
640;7;647
11448;222;11670
444;6;450
1142;29;1171
826;5;831
337;17;354
286;5;291
3281;45;3326
979;20;999
355;7;362
1225;24;1249
124;0;124
935;10;945
499;6;505
294;7;301
359;9;368
13419;224;13643
94;2;96
1623;15;1638
7416;61;7477
333;3;336
645;12;657
152;2;154
1207;39;1246
310;7;317
382;2;384
862;8;870
358;15;373
1194;15;1209
192;3;195
773;5;778
905;11;916
921;17;938
233;8;241
749;7;756
548;7;555
133;3;136
5913;148;6061
409;7;416
1146;11;1157
3739;41;3780
280;5;285
3216;43;3259
348;7;355
960;8;968
722;11;733
335;10;345
1680;14;1694
2763;85;2848
844;14;858
541;10;551
2307;18;2325
345;5;350
18812;317;19129
730;14;744
4809;10;4819
148;6;154
519;3;522
26597;347;26944
647;14;661
732;16;748
2482;35;2517
455;10;465
1267;15;1282
1238;24;1262
327;8;335
10833;145;10978
214;4;218
2074;32;2106
1479;118;1597
864;12;876
685;10;695
560;17;577
1288;15;1303
755;54;809
993;12;1005
1335;51;1386
6353;149;6502
196;1;197
727;8;735
815;13;828
25654;154;25808
1349;11;1360
3991;51;4042
1441;5;1446
170;0;170
2384;30;2414
916;6;922
241;4;245
486;3;489
449;3;452
299;1;300
1354;16;1370
2543;56;2599
299;2;301
358;2;360
2947;56;3003
4339;67;4406
1063;11;1074
163;1;164
217;2;219
693;7;700
1023;17;1040
3339;26;3365
55154;294;55448
1640;26;1666
312;8;320
6304;54;6358
251;4;255
1088;14;1102
3927;40;3967
515;17;532
1308;18;1326
953;9;962
12172;133;12305
248;3;251
626;4;630
3359;43;3402
21627;150;21777
815;2;817
1754;28;1782
1426;17;1443
1762;193;1955
1885;13;1898
2097;29;2126
559;9;568
488;4;492
14779;239;15018
2871;28;2899
199;3;202
148;3;151
1294;14;1308
189;7;196
239;10;249
548;5;553
6698;52;6750
281;3;284
1167;11;1178
4713;67;4780
5223;51;5274
429;1;430
620;12;632
2026;21;2047
666;8;674
1825;24;1849
455;2;457
278;4;282
22128;146;22274
10355;88;10443
1135;16;1151
3417;36;3453
896;14;910
311;6;317
199;2;201
2775;48;2823
802;18;820
1070;8;1078
367;5;372
557;6;563
599;5;604
323;6;329
2152;38;2190
7659;32;7691
6404;47;6451
887;9;896
844;7;851
582;11;593
3025;30;3055
2944;28;2972
1132;13;1145
495;11;506
594;15;609
1257;27;1284
3768;35;3803
4933;48;4981
9637;85;9722
622;10;632
647;17;664
15696;463;16159
588;3;591
998;18;1016
258;5;263
1052;13;1065
5710;57;5767
233;1;234
415;17;432
575;10;585
971;3;974
166;3;169
247;4;251
1389;11;1400
117;2;119
678;4;682
802;6;808
1326;21;1347
211;3;214
148;1;149
181;4;185
153;5;158
1400;29;1429
1186;22;1208
2833;35;2868
1025;9;1034
164;3;167
814;13;827
8476;69;8545
1413;35;1448
2532;30;2562
108;1;109
2621;33;2654
266;5;271
1144;24;1168
4296;29;4325
565;6;571
253;2;255
318;7;325
2545;101;2646
624;17;641
256;4;260
1650;18;1668
161;2;163
815;2;817
1149;17;1166
589;3;592
691;7;698
316;5;321
345;4;349
656;9;665
4349;41;4390
1509;20;1529
2171;28;2199
2003;15;2018
537;7;544
21539;225;21764
681;42;723
410;4;414
587;15;602
447;11;458
763;8;771
7151;118;7269
162;7;169
13853;94;13947
561;6;567
288;1;289
1285;22;1307
2181;34;2215
186;1;187
3533;21;3554
14353;65;14418
2331;11;2342
1781;25;1806
1189;20;1209
490;18;508
236;7;243
1526;17;1543
1112;48;1160
779;12;791
360;3;363
9107;150;9257
1808;54;1862
926;11;937
134;1;135
862;8;870
583;4;587
442;2;444
148;4;152
3231;41;3272
1763;22;1785
410;6;416
1814;33;1847
1114;11;1125
476;4;480
361;4;365
943;4;947
55750;479;56229
20917;142;21059
228;6;234
496;11;507
40844;295;41139
351;3;354
673;58;731
1068;5;1073
1199;11;1210
926;17;943
20648;83;20731
1387;13;1400
17849;135;17984
329;4;333
445;10;455
604;12;616
323;1;324
1958;34;1992
239;3;242
25;0;25
21229;193;21422
503;6;509
13517;111;13628
743;7;750
1753;10;1763
305;6;311
1427;15;1442
2660;75;2735
257;2;259
236;2;238
3705;31;3736
12223;333;12556
5014;36;5050
1431;22;1453
145;3;148
5654;58;5712
672;4;676
3160;27;3187
1477;5;1482
359;4;363
6235;71;6306
8867;86;8953
429;8;437
686;3;689
6225;74;6299
429;6;435
286;1;287
13088;123;13211
3554;28;3582
1185;11;1196
15960;107;16067
597;8;605
1827;58;1885
602;11;613
381;10;391
111;1;112
392;19;411
2431;23;2454
666;9;675
856;10;866
234;6;240
6725;76;6801
20532;194;20726
1921;22;1943
425;7;432
940;8;948
159;1;160
45;1;46
851;10;861
1315;12;1327
1980;25;2005
386;4;390
463;7;470
1568;11;1579
260;2;262
614;5;619
292;1;293
279;4;283
515;13;528
724;12;736
787;12;799
2966;21;2987
4183;38;4221
37617;208;37825
2186;18;2204
809;3;812
2312;29;2341
2954;20;2974
12132;285;12417
320;6;326
666;5;671
5439;54;5493
826;7;833
1919;3;1922
2292;24;2316
614;22;636
466;8;474
826;7;833
3778;105;3883
22851;82;22933
489;6;495
910;12;922
2808;36;2844
2831;23;2854
121;4;125
98;0;98
1844;25;1869
717;8;725
1729;28;1757
673;7;680
338;5;343
807;17;824
1826;32;1858
1969;44;2013
997;19;1016
14121;125;14246
417;2;419
2707;101;2808
738;33;771
553;11;564
380;5;385
3770;48;3818
483;7;490
1277;18;1295
238;5;243
260;1;261
874;11;885
3391;117;3508
3875;26;3901
265;6;271
655;9;664
278;4;282
737;21;758
337;9;346
612;5;617
834;12;846
537;5;542
6110;53;6163
5394;89;5483
992;9;1001
1992;34;2026
364;5;369
1107;31;1138
896;5;901
3224;29;3253
6354;73;6427
1169;23;1192
1132;13;1145
2040;47;2087
2396;60;2456
389;8;397
318;2;320
29987;225;30212
603;9;612
1853;48;1901
522;7;529
9494;90;9584
3288;52;3340
582;6;588
65;0;65
1155;14;1169
376;6;382
2009;32;2041
814;19;833
1179;22;1201
5383;102;5485
1504;393;1897
349;4;353
295;6;301
872;2;874
3420;114;3534
10454;116;10570
655;9;664
381;3;384
207;0;207
22030;104;22134
1221;11;1232
8521;110;8631
363;8;371
504;10;514
411;7;418
657;5;662
5045;32;5077
233;2;235
850;30;880
1097;10;1107
13368;132;13500
1048;9;1057
188;1;189
3601;70;3671
2032;22;2054
276;6;282
729;14;743
898;8;906
11101;159;11260
232;3;235
696;9;705
657;4;661
3204;21;3225
2643;37;2680
8238;82;8320
189;4;193
307;0;307
468;9;477
719;17;736
1111;17;1128
385;5;390
782;10;792
410;6;416
1816;36;1852
610;7;617
982;4;986
645;0;645
1129;12;1141
4975;34;5009
26580;98;26678
705;5;710
862;26;888
2137;13;2150
208;3;211
1189;25;1214
646;20;666
1935;46;1981
298;6;304
261;3;264
522;6;528
383;2;385
277;5;282
576;17;593
1154;16;1170
1494;30;1524
316;12;328
1664;23;1687
66;0;66
2748;62;2810
953;1;954
3490;48;3538
21529;159;21688
662;16;678
1086;49;1135
293;6;299
1213;37;1250
483;4;487
13302;147;13449
939;12;951
12152;64;12216
1958;47;2005
649;10;659
1142;24;1166
967;19;986
584;7;591
3733;140;3873
1457;41;1498
1649;46;1695
641;9;650
479;12;491
1883;21;1904
7618;111;7729
894;20;914
288;2;290
609;9;618
264;2;266
15325;143;15468
275;4;279
752;57;809
623;11;634
653;12;665
2079;50;2129
4791;38;4829
2194;28;2222
8790;142;8932
499;9;508
743;12;755
1803;26;1829
1305;29;1334
696;12;708
6027;165;6192
3306;23;3329
1908;62;1970
16641;116;16757
15178;198;15376
836;31;867
20692;404;21096
1559;38;1597
5587;141;5728
10426;73;10499
1335;25;1360
1423;39;1462
30153;501;30654
476;7;483
1767;76;1843
31233;638;31871
5610;136;5746
545;26;571
332;4;336
818;64;882
17487;235;17722
4355;31;4386
1238;27;1265
35536;410;35946
366;11;377
407;6;413
1671;63;1734
10031;336;10367
1375;16;1391
1022;15;1037
209;3;212
293;14;307
561;8;569
4150;44;4194
25624;244;25868
881;13;894
6561;94;6655
6668;136;6804
4453;185;4638
793;14;807
592;8;600
155;6;161
2983;141;3124
183;0;183
583;14;597
154;2;156
2428;30;2458
2146;30;2176
13466;141;13607
377;14;391
954;19;973
4266;58;4324
665;13;678
1243;18;1261
2476;64;2540
57;1;58
2375;53;2428
7893;68;7961
1290;30;1320
674;5;679
511;10;521
625;10;635
304;10;314
544;14;558
900;39;939
1074;15;1089
2166;38;2204
622;11;633
29471;461;29932
2495;21;2516
454;5;459
166;5;171
247;6;253
949;25;974
3671;41;3712
32801;346;33147
3893;46;3939
796;13;809
687;15;702
5772;117;5889
8049;167;8216
558;3;561
605;7;612
3843;46;3889
776;12;788
1600;34;1634
17136;105;17241
1937;32;1969
1629;65;1694
658;9;667
1502;24;1526
504;12;516
7236;165;7401
6177;131;6308
9418;170;9588
23361;501;23862
43921;195;44116
20818;157;20975
765;9;774
391;11;402
3677;168;3845
1696;36;1732
16385;499;16884
5881;221;6102
1013;15;1028
4414;53;4467
17683;248;17931
1346;45;1391
212;1;213
1665;50;1715
394;7;401
6285;151;6436
6777;117;6894
865;22;887
9005;76;9081
3683;40;3723
2296;35;2331
269;4;273
283;12;295
626;15;641
979;7;986
407;3;410
